ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11034157,JA367338,7/20/2017 0:01,005XX W LAKE ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,CTA STATION,FALSE,FALSE,121,1,42,28,11,1172491,1901698,2017,7/31/2017 15:51,41.88570208,-87.64203164,"(41.885702079, -87.642031644)"
11034154,JA367335,7/23/2017 16:00,005XX N STATE ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1834,18,42,8,6,1176280,1903770,2017,7/31/2017 15:51,41.89130316,-87.62805528,"(41.891303157, -87.628055281)"
11034130,JA367286,7/22/2017 12:00,055XX S EVERETT AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,235,2,5,41,6,1188987,1868586,2017,7/31/2017 15:51,41.79446051,-87.58251899,"(41.794460507, -87.582518993)"
11034123,JA367252,7/4/2017 12:00,006XX E GRAND AVE,850,THEFT,ATTEMPT THEFT,BOAT/WATERCRAFT,FALSE,FALSE,1834,18,42,8,6,1180796,1904058,2017,7/31/2017 15:51,41.89199038,-87.6114615,"(41.891990384, -87.611461502)"
11034117,JA366869,7/11/2017 0:01,024XX N ST LOUIS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,1413,14,26,22,11,1152633,1916067,2017,7/31/2017 15:51,41.92554778,-87.71457378,"(41.925547783, -87.714573776)"
11034116,JA367150,7/23/2017 23:00,014XX S EMERALD AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,1232,12,25,28,5,1171591,1893067,2017,7/31/2017 15:51,41.86203785,-87.64559055,"(41.862037854, -87.645590554)"
11034104,JA367234,7/21/2017 23:00,059XX N BROADWAY,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2433,24,48,77,6,1167223,1939815,2017,7/31/2017 15:51,41.9904118,-87.66027774,"(41.990411804, -87.660277737)"
11034075,JA367179,7/18/2017 20:00,021XX S HAMLIN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,1014,10,24,29,26,1151379,1889311,2017,7/31/2017 15:51,41.85215128,-87.71988447,"(41.852151279, -87.719884469)"
11034056,JA367157,7/23/2017 20:03,106XX S YATES AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,434,4,10,51,2,1194343,1834757,2017,7/31/2017 15:51,41.70150095,-87.56398824,"(41.70150095, -87.563988238)"
11034055,JA361248,7/18/2017 11:25,008XX N LAWNDALE AVE,1541,OBSCENITY,SALE/DIST OBSCENE MAT TO MINOR,RESIDENCE,TRUE,FALSE,1112,11,27,23,17,1151566,1905361,2017,7/31/2017 15:51,41.89619059,-87.71877634,"(41.896190586, -87.718776344)"
11034052,JA361293,7/19/2017 12:59,081XX S EAST END AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,414,4,8,45,2,1189016,1851205,2017,7/31/2017 15:51,41.74676492,-87.58296871,"(41.746764918, -87.582968713)"
11034041,JA367073,7/3/2017 0:00,061XX N HAMILTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2413,24,40,2,11,1160888,1940506,2017,7/31/2017 15:51,41.99244219,-87.68355991,"(41.992442188, -87.683559909)"
11034024,JA367070,7/21/2017 12:00,044XX N MALDEN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1913,19,46,3,11,1166742,1929614,2017,7/31/2017 15:51,41.9624303,-87.66234085,"(41.962430303, -87.662340854)"
11033995,JA367096,7/23/2017 19:00,051XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,231,2,3,40,08A,1179795,1871122,2017,7/31/2017 15:51,41.80163488,-87.61614783,"(41.801634875, -87.616147829)"
11033972,JA367067,7/20/2017 9:00,027XX W BRYN MAWR AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2011,20,40,2,6,1157123,1937084,2017,7/31/2017 15:51,41.98312962,-87.6975023,"(41.983129621, -87.697502303)"
11033968,JA367065,7/21/2017 0:00,003XX E 69TH ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,322,3,20,69,5,1179901,1859349,2017,7/31/2017 15:51,41.76932621,-87.61611924,"(41.769326209, -87.616119242)"
11033930,JA366982,7/12/2017 11:00,050XX N MENARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1622,16,45,11,26,1136516,1933254,2017,7/31/2017 15:51,41.97301452,-87.77338369,"(41.973014522, -87.773383686)"
11033921,JA367012,7/18/2017 6:00,021XX W WAVELAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1921,19,47,5,5,1161255,1924543,2017,7/31/2017 15:51,41.94863135,-87.68265592,"(41.948631348, -87.682655916)"
11033914,JA366899,7/18/2017 10:33,024XX W 63RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,825,8,15,66,7,1161027,1862810,2017,7/31/2017 15:51,41.77923474,-87.68520713,"(41.779234743, -87.685207125)"
11033899,JA366619,7/4/2017 14:00,066XX S KILBOURN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,833,8,13,65,6,1147526,1859996,2017,7/31/2017 15:51,41.77178124,-87.7347756,"(41.771781236, -87.734775598)"
11033888,JA366670,7/23/2017 16:00,053XX W MONROE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1522,15,29,25,26,1140784,1899143,2017,7/31/2017 15:51,41.87933273,-87.75852996,"(41.879332727, -87.758529961)"
11033853,JA366922,7/12/2017 13:00,049XX N RAVENSWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2032,20,47,3,11,1163476,1933082,2017,7/31/2017 15:51,41.97201619,-87.67425053,"(41.972016194, -87.67425053)"
11033826,JA366905,7/22/2017 14:00,0000X E 16TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,131,1,2,33,26,1177178,1892449,2017,7/31/2017 15:51,41.86021738,-87.62510046,"(41.860217377, -87.625100464)"
11033824,JA366779,7/13/2017 7:30,001XX N STATE ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,111,1,42,32,08B,1176330,1901649,2017,7/31/2017 15:51,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11033818,JA366913,7/23/2017 10:00,001XX E CHESTNUT ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1833,18,42,8,6,1177081,1906353,2017,7/31/2017 15:51,41.89837293,-87.62503531,"(41.89837293, -87.625035314)"
11033810,JA366731,7/4/2017 11:00,038XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1122,11,28,26,6,1150942,1898415,2017,7/31/2017 15:51,41.87714227,-87.72125016,"(41.87714227, -87.721250157)"
11033791,JA366756,7/13/2017 20:30,007XX E 111TH ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,513,5,9,50,6,1183450,1831506,2017,7/31/2017 15:51,41.69283989,-87.60397521,"(41.692839889, -87.603975209)"
11033769,JA366740,7/21/2017 4:21,005XX N NOBLE ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1215,12,27,24,5,1166961,1903766,2017,7/31/2017 15:51,41.89149727,-87.66227942,"(41.891497273, -87.662279423)"
11033764,JA366787,7/15/2017 11:00,048XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,222,2,4,39,6,1186842,1873319,2017,7/31/2017 15:51,41.80749934,-87.59023448,"(41.807499342, -87.590234482)"
11033761,JA366836,7/4/2017 18:00,074XX N OZARK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1611,16,41,9,11,1123571,1948956,2017,7/31/2017 15:51,42.0163247,-87.82064057,"(42.016324704, -87.820640571)"
11033760,JA366785,7/4/2017 14:00,023XX N SOUTHPORT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1811,18,32,7,11,1166595,1915647,2017,7/31/2017 15:51,41.92410735,-87.66328272,"(41.924107351, -87.663282721)"
11033756,JA366782,7/20/2017 10:00,013XX N CLEAVER ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1433,14,1,24,6,1166478,1908983,2017,7/31/2017 15:51,41.90582343,-87.66390375,"(41.905823434, -87.663903749)"
11033731,JA366761,7/21/2017 16:00,049XX S PULASKI RD,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,815,8,14,57,6,1150532,1871549,2017,7/31/2017 15:51,41.80342652,-87.72345602,"(41.803426515, -87.723456015)"
11033717,JA366743,7/2/2017 18:00,020XX W LE MOYNE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1162549,1909833,2017,7/31/2017 15:51,41.90823913,-87.67831249,"(41.908239128, -87.678312491)"
11033506,JA359285,7/22/2017 20:00,053XX N NATCHEZ AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,FALSE,TRUE,1613,16,41,10,26,1132247,1935077,2017,7/31/2017 15:51,41.9780925,-87.78903941,"(41.978092503, -87.789039406)"
11033504,JA366498,7/23/2017 17:00,078XX W ADDISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1631,16,36,17,04A,1123357,1923022,2017,7/31/2017 15:51,41.94516252,-87.82199774,"(41.945162523, -87.821997736)"
11033503,JA366537,7/22/2017 12:00,077XX W BELMONT AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,TRUE,1631,16,36,17,20,1123724,1920361,2017,7/31/2017 15:51,41.93785439,-87.82070725,"(41.937854388, -87.820707245)"
11033502,JA363443,7/18/2017 0:00,046XX N ANTHON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,1614,16,36,76,11,1118230,1929889,2017,7/31/2017 15:51,41.96408884,-87.84069801,"(41.964088836, -87.840698007)"
11033470,JA366278,7/23/2017 15:00,024XX W POPE JOHN PAUL II DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,922,9,12,58,04A,1160584,1876083,2017,7/31/2017 15:51,41.81566674,-87.68646504,"(41.815666736, -87.686465044)"
11033405,JA366342,7/22/2017 23:38,015XX N WALLER AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2531,25,29,25,08A,1138056,1909641,2017,7/31/2017 15:51,41.90819026,-87.76829303,"(41.908190257, -87.768293033)"
11033385,JA365584,7/20/2017 9:00,008XX N RUSH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,FALSE,FALSE,1833,18,42,8,10,1176669,1906473,2017,7/31/2017 15:51,41.89871154,-87.62654491,"(41.898711539, -87.626544911)"
11033348,JA366226,7/1/2017 14:00,076XX S RACINE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,FALSE,FALSE,612,6,17,71,26,1169643,1854247,2017,7/31/2017 15:51,41.75555424,-87.65386795,"(41.755554244, -87.653867946)"
11033328,JA365849,7/14/2017 16:00,005XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,121,1,42,28,11,1173039,1900311,2017,7/31/2017 15:51,41.88188393,-87.64006044,"(41.881883933, -87.640060441)"
11033301,JA366264,7/23/2017 2:00,023XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,132,1,2,33,7,1177579,1888819,2017,7/31/2017 15:51,41.85024733,-87.62373863,"(41.850247328, -87.623738631)"
11033299,JA364920,7/23/2017 0:45,043XX W KAMERLING AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,2534,25,37,23,2,1147222,1908633,2017,7/31/2017 15:51,41.90525358,-87.73464728,"(41.905253577, -87.734647277)"
11033289,JA366155,7/15/2017 11:15,113XX S FOREST AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,531,5,9,49,5,1180268,1829831,2017,7/31/2017 15:51,41.6883168,-87.6156761,"(41.688316799, -87.615676103)"
11033272,JA365947,7/9/2017 15:00,091XX S DOBSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,413,4,8,47,11,1184810,1844690,2017,7/31/2017 15:51,41.72898667,-87.59858417,"(41.728986671, -87.598584169)"
11033260,JA366175,7/10/2017 17:00,009XX W DIVERSEY PKWY,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1935,19,43,7,6,1169315,1918782,2017,7/31/2017 15:51,41.93265119,-87.65319703,"(41.932651187, -87.653197025)"
11033246,JA366160,7/20/2017 22:30,036XX W 63RD ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,823,8,13,65,6,1153130,1862592,2017,7/31/2017 15:51,41.7787962,-87.71416437,"(41.778796201, -87.714164372)"
11033245,JA365936,7/1/2017 11:15,003XX W 104TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,512,5,34,49,11,1175980,1835632,2017,7/31/2017 15:51,41.70433256,-87.63120097,"(41.704332555, -87.631200974)"
11033243,JA365738,7/23/2017 23:00,012XX N WELLS ST,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1821,18,43,8,6,1174485,1908578,2017,7/31/2017 15:51,41.90453686,-87.63450356,"(41.90453686, -87.634503562)"
11033242,JA365695,7/13/2017 22:05,004XX S Morgan St,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1232,12,2,28,6,1169841,1898238,2017,7/31/2017 15:51,41.87626576,-87.6518638,"(41.876265763, -87.651863802)"
11033241,JA365613,7/22/2017 12:55,0000X N RACINE AVE,810,THEFT,OVER $500,ALLEY,FALSE,FALSE,1224,12,27,28,6,1168507,1900329,2017,7/31/2017 15:51,41.88203258,-87.65670124,"(41.882032582, -87.656701243)"
11033240,JA365549,7/16/2017 5:20,0000X N HALSTED ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1224,12,27,28,6,1171049,1900319,2017,7/31/2017 15:51,41.88194977,-87.6473674,"(41.881949766, -87.647367397)"
11033236,JA365633,7/21/2017 1:00,014XX N Artesian Ave,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1423,14,1,24,6,1159814,1909449,2017,7/31/2017 15:51,41.90724227,-87.68837011,"(41.907242274, -87.688370106)"
11033231,JA365685,7/13/2017 14:15,014XX W ELMDALE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2013,20,48,77,6,1165633,1939961,2017,7/31/2017 15:51,41.99084657,-87.66612189,"(41.990846573, -87.666121891)"
11033228,JA365727,7/3/2017 12:14,055XX N kenmore ave,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2023,20,48,77,6,1168251,1936899,2017,7/31/2017 15:51,41.982388,-87.6565813,"(41.982388001, -87.656581304)"
11033221,JA365883,7/13/2017 16:15,023XX N DRAKE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1413,14,26,22,6,1152430,1915252,2017,7/31/2017 15:51,41.92331537,-87.71534128,"(41.923315371, -87.715341284)"
11033217,JA365641,7/10/2017 14:44,061XX W Leland Ave,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1622,16,38,15,6,1134582,1930561,2017,7/31/2017 15:51,41.96565914,-87.78055943,"(41.965659141, -87.780559434)"
11033191,JA366154,7/10/2017 23:15,007XX N LA SALLE DR,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,FALSE,FALSE,1832,18,42,8,10,1175000,1905549,2017,7/31/2017 15:51,41.8962136,-87.63270271,"(41.896213602, -87.632702709)"
11033190,JA365954,7/20/2017 0:00,074XX N CAMPBELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,TRUE,2411,24,50,2,26,1158375,1949244,2017,7/31/2017 15:51,42.01647151,-87.69256302,"(42.016471509, -87.692563015)"
11033176,JA365772,7/21/2017 14:06,053XX N HARLEM AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,1613,16,41,10,10,1127362,1934536,2017,7/31/2017 15:51,41.97669171,-87.80701663,"(41.976691713, -87.807016626)"
11033172,JA365547,7/13/2017 8:00,063XX S KOLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,813,8,13,65,11,1148464,1862151,2017,7/31/2017 15:51,41.77767695,-87.73128184,"(41.777676945, -87.73128184)"
11033171,JA365971,7/12/2017 10:00,035XX N KIMBALL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,WAREHOUSE,FALSE,FALSE,1732,17,35,21,11,1153099,1923246,2017,7/31/2017 15:51,41.94523828,-87.71267048,"(41.945238279, -87.712670479)"
11033169,JA366075,7/22/2017 19:00,059XX N NORTHWEST HWY,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1611,16,41,10,08A,1131268,1938924,2017,7/31/2017 15:51,41.98866605,-87.79255043,"(41.988666046, -87.79255043)"
11033160,JA366130,7/11/2017 18:55,028XX W 87TH ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,835,8,18,70,6,1158874,1846799,2017,7/31/2017 15:51,41.73534237,-87.69353684,"(41.735342366, -87.693536836)"
11033159,JA366009,7/17/2017 9:00,022XX W ADAMS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1223,12,2,28,11,1161519,1899041,2017,7/31/2017 15:51,41.87864652,-87.68239695,"(41.878646518, -87.682396953)"
11033158,JA365739,7/21/2017 8:00,018XX N WINNEBAGO AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1434,14,1,22,5,1160225,1912424,2017,7/31/2017 15:51,41.91539741,-87.68677794,"(41.91539741, -87.686777942)"
11033132,JA365571,7/20/2017 13:35,085XX S SANGAMON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,613,6,21,71,26,1171472,1848174,2017,7/31/2017 15:51,41.73884929,-87.64734256,"(41.738849293, -87.647342556)"
11033121,JA365769,7/21/2017 16:00,063XX S EBERHART AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,312,3,20,42,6,1180671,1862987,2017,7/31/2017 15:51,41.77929159,-87.61318514,"(41.779291588, -87.613185138)"
11033105,JA357116,7/21/2017 9:45,004XX S KOSTNER AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,FALSE,FALSE,1131,11,24,26,26,1147128,1897560,2017,7/31/2017 15:51,41.87486983,-87.73527607,"(41.874869834, -87.73527607)"
11033082,JA366029,7/11/2017 11:00,105XX S EGGLESTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,FALSE,2233,22,34,49,26,1175153,1834944,2017,7/31/2017 15:51,41.70246305,-87.63424976,"(41.702463046, -87.634249756)"
11033079,JA365927,7/18/2017 17:00,017XX W DIVERSEY PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1931,19,32,7,11,1164090,1918633,2017,7/31/2017 15:51,41.93235446,-87.6724025,"(41.932354458, -87.672402503)"
11033075,JA365946,7/22/2017 16:00,073XX S PERRY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,731,7,6,69,5,1176664,1856408,2017,7/31/2017 15:51,41.76132923,-87.6280729,"(41.761329234, -87.628072898)"
11033058,JA365991,7/15/2017 20:00,096XX S FOREST AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,511,5,6,49,08A,1179949,1841124,2017,7/31/2017 15:51,41.71931361,-87.6164998,"(41.719313605, -87.616499803)"
11033046,JA365938,7/22/2017 21:00,102XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,511,5,9,49,6,1180718,1837243,2017,7/31/2017 15:51,41.70864604,-87.61380201,"(41.708646037, -87.613802006)"
11033042,JA365953,7/6/2017 12:00,028XX S KEDVALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1031,10,22,30,7,1149179,1884785,2017,7/31/2017 15:51,41.8397742,-87.72807623,"(41.839774197, -87.72807623)"
11033004,JA365778,7/11/2017 12:00,094XX S HAMILTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2221,22,19,72,11,1163686,1842000,2017,7/31/2017 15:51,41.72207364,-87.67604174,"(41.72207364, -87.676041738)"
11032998,JA365748,7/22/2017 15:54,002XX N COLUMBUS DR,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,114,1,42,32,26,1178300,1901989,2017,7/31/2017 15:51,41.8863702,-87.6206912,"(41.886370204, -87.620691199)"
11032984,JA365811,7/9/2017 2:00,053XX W 54TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,814,8,23,56,08B,1141529,1868282,2017,7/31/2017 15:51,41.79463188,-87.75655532,"(41.794631882, -87.756555317)"
11032971,JA365866,7/7/2017 9:00,072XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,831,8,18,66,6,1156289,1856533,2017,7/31/2017 15:51,41.76210639,-87.70274598,"(41.762106385, -87.702745982)"
11032966,JA365678,7/11/2017 12:00,019XX W SCHILLER ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1424,14,1,24,11,1163265,1909450,2017,7/31/2017 15:51,41.90717312,-87.67569306,"(41.907173115, -87.67569306)"
11032953,JA365767,7/13/2017 17:00,085XX S BURNHAM AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,423,4,7,46,5,1196305,1848913,2017,7/31/2017 15:51,41.74029796,-87.55633635,"(41.74029796, -87.556336345)"
11032950,JA365744,7/23/2017 17:53,0000X S WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,FALSE,FALSE,1125,11,2,28,11,1160417,1899833,2017,7/31/2017 15:51,41.8808427,-87.68642136,"(41.880842701, -87.686421355)"
11032930,JA365303,7/22/2017 13:00,082XX S RHODES AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,631,6,6,44,08A,1181338,1850510,2017,7/31/2017 15:51,41.74503805,-87.61112391,"(41.745038051, -87.611123908)"
11032926,JA365349,7/3/2017 12:00,081XX S HARVARD AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,622,6,21,44,08A,1175368,1851077,2017,7/31/2017 15:51,41.74672939,-87.63298187,"(41.746729385, -87.632981872)"
11032919,JA365558,7/23/2017 4:30,002XX E 55TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,231,2,3,40,14,1178713,1868273,2017,7/31/2017 15:51,41.79384166,-87.62020258,"(41.793841661, -87.62020258)"
11032917,JA365653,7/23/2017 21:00,074XX S BLACKSTONE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,FALSE,FALSE,324,3,5,43,26,1187492,1856009,2017,7/31/2017 15:51,41.75998388,-87.58840054,"(41.75998388, -87.588400537)"
11032915,JA365444,7/23/2017 12:00,058XX N WAYNE AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2013,20,48,77,6,1166422,1938634,2017,7/31/2017 15:51,41.98718835,-87.66325796,"(41.987188346, -87.663257962)"
11032910,JA365676,7/23/2017 2:00,033XX W CRYSTAL ST,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,1422,14,26,23,6,1153875,1908122,2017,7/31/2017 15:51,41.90372133,-87.71022214,"(41.903721331, -87.710222141)"
11032886,JA365643,7/19/2017 15:01,008XX E 99TH ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,511,5,8,50,6,1183411,1839499,2017,7/31/2017 15:51,41.71477461,-87.60387012,"(41.714774607, -87.603870117)"
11032842,JA365477,7/7/2017 16:00,020XX N CICERO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2522,25,31,19,6,1144057,1913341,2017,7/31/2017 15:51,41.91823286,-87.74615508,"(41.918232856, -87.746155079)"
11032838,JA365541,7/21/2017 13:00,034XX N LONG AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,FALSE,FALSE,1633,16,38,15,14,1139758,1922280,2017,7/31/2017 15:51,41.94284209,-87.76173115,"(41.942842093, -87.761731154)"
11032826,JA365460,7/6/2017 11:30,040XX W IOWA ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1111,11,37,23,6,1149475,1905715,2017,7/31/2017 15:51,41.89720284,-87.72644704,"(41.897202843, -87.726447038)"
11032336,JA365066,7/7/2017 13:00,013XX W 78TH ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,612,6,17,71,2,1168577,1853038,2017,7/31/2017 15:51,41.75225962,-87.65780936,"(41.752259622, -87.657809363)"
11032329,JA364151,7/22/2017 14:15,006XX E 67TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,321,3,20,42,7,1181554,1860726,2017,7/31/2017 15:51,41.77306685,-87.61001772,"(41.773066848, -87.610017717)"
11032326,JA364964,7/20/2017 18:16,016XX W 43RD ST,580,STALKING,SIMPLE,BAR OR TAVERN,FALSE,TRUE,924,9,12,61,08A,1166221,1876198,2017,7/31/2017 15:51,41.815864,-87.66578418,"(41.815864003, -87.66578418)"
11032319,JA364902,7/22/2017 17:00,022XX S SACRAMENTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1033,10,12,30,26,1156710,1888927,2017,7/31/2017 15:51,41.85099137,-87.7003285,"(41.850991366, -87.700328497)"
11032289,JA364888,7/20/2017 14:00,124XX S WALLACE ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,523,5,34,53,2,1174561,1822258,2017,7/31/2017 15:51,41.66766385,-87.63679307,"(41.667663849, -87.636793073)"
