ID,ID2,GEOID,Tot_Homes,7500,12500,17500,22500,27500,32500,37500,45000,55000,65000,75000,85000,95000,112500,137500,162500,187500,225000,275000,350000,450000,625000,875000,1250000,1750000,2000000,Avg_Value
1500000US170310205001,170310205001,"Block Group 1, Census Tract 205, Cook County, Illinois",187,0,0,0,0,0,0,13,0,19,0,0,27,0,25,38,23,0,42,0,0,0,0,0,0,0,0,"$133,970.59"
1500000US170310205002,170310205002,"Block Group 2, Census Tract 205, Cook County, Illinois",141,0,0,0,0,0,14,0,0,0,23,14,0,0,14,0,46,0,0,15,0,15,0,0,0,0,0,"$162,588.65"
1500000US170310205003,170310205003,"Block Group 3, Census Tract 205, Cook County, Illinois",189,0,0,0,0,0,0,0,0,14,0,40,58,43,12,0,6,0,9,0,0,0,7,0,0,0,0,"$113,809.52"
1500000US170310205004,170310205004,"Block Group 4, Census Tract 205, Cook County, Illinois",119,42,0,0,0,0,0,0,0,0,0,0,0,0,15,48,0,0,0,0,14,0,0,0,0,0,0,"$113,466.39"
1500000US170310206011,170310206011,"Block Group 1, Census Tract 206.01, Cook County, Illinois",390,0,0,0,12,0,0,0,0,0,0,0,10,0,0,18,18,0,43,20,184,47,38,0,0,0,0,"$335,884.62"
1500000US170310206012,170310206012,"Block Group 2, Census Tract 206.01, Cook County, Illinois",215,0,0,0,0,0,0,0,0,11,0,0,47,0,21,16,0,6,51,13,8,26,16,0,0,0,0,"$231,802.33"
1500000US170310206013,170310206013,"Block Group 3, Census Tract 206.01, Cook County, Illinois",162,0,0,0,12,0,0,0,0,0,0,44,40,0,3,0,0,0,0,39,12,12,0,0,0,0,0,"$170,570.99"
1500000US170310206021,170310206021,"Block Group 1, Census Tract 206.02, Cook County, Illinois",104,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,16,6,44,15,0,0,0,0,0,"$296,033.65"
1500000US170310206022,170310206022,"Block Group 2, Census Tract 206.02, Cook County, Illinois",103,6,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,11,6,0,51,0,0,0,0,0,12,"$445,558.25"
1500000US170310206023,170310206023,"Block Group 3, Census Tract 206.02, Cook County, Illinois",126,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,27,57,10,0,0,0,0,0,"$302,976.19"
1500000US170310206024,170310206024,"Block Group 4, Census Tract 206.02, Cook County, Illinois",126,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,35,48,27,0,0,0,0,0,"$326,626.98"
1500000US170310207011,170310207011,"Block Group 1, Census Tract 207.01, Cook County, Illinois",242,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,18,16,32,26,48,46,34,11,0,0,0,"$367,592.98"
1500000US170310207012,170310207012,"Block Group 2, Census Tract 207.01, Cook County, Illinois",123,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,9,0,51,45,8,0,0,0,0,"$375,000.00"
1500000US170310207021,170310207021,"Block Group 1, Census Tract 207.02, Cook County, Illinois",335,0,0,0,0,0,0,0,0,0,24,0,15,0,12,15,28,14,29,92,93,0,13,0,0,0,0,"$256,485.07"
1500000US170310207022,170310207022,"Block Group 2, Census Tract 207.02, Cook County, Illinois",262,36,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,54,39,61,0,31,0,0,0,0,"$267,681.30"
1500000US170310207023,170310207023,"Block Group 3, Census Tract 207.02, Cook County, Illinois",211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,48,25,69,12,0,0,0,0,0,"$272,334.12"
1500000US170310207024,170310207024,"Block Group 4, Census Tract 207.02, Cook County, Illinois",138,0,0,0,0,14,0,0,0,0,0,0,0,0,13,15,0,0,9,15,1,71,0,0,0,0,0,"$306,956.52"
1500000US170310208011,170310208011,"Block Group 1, Census Tract 208.01, Cook County, Illinois",186,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,23,18,11,16,29,35,21,0,0,0,0,"$298,319.89"
1500000US170310208012,170310208012,"Block Group 2, Census Tract 208.01, Cook County, Illinois",176,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,28,54,68,0,0,0,0,0,"$342,982.95"
1500000US170310208013,170310208013,"Block Group 3, Census Tract 208.01, Cook County, Illinois",118,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,58,14,15,0,0,0,0,"$349,682.20"
1500000US170310208014,170310208014,"Block Group 4, Census Tract 208.01, Cook County, Illinois",158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,11,11,47,0,0,0,0,"$383,860.76"
1500000US170310208021,170310208021,"Block Group 1, Census Tract 208.02, Cook County, Illinois",233,0,0,0,0,17,0,0,0,0,0,0,14,0,0,0,0,11,37,36,39,79,0,0,0,0,0,"$305,343.35"
1500000US170310208022,170310208022,"Block Group 2, Census Tract 208.02, Cook County, Illinois",166,0,0,0,0,0,0,12,0,0,0,43,0,0,21,12,0,0,37,32,0,9,0,0,0,0,0,"$173,870.48"
1500000US170310208023,170310208023,"Block Group 3, Census Tract 208.02, Cook County, Illinois",195,16,0,0,0,0,0,0,0,0,0,0,0,0,29,44,0,49,32,0,11,0,14,0,0,0,0,"$197,025.64"
